-4.474935,14.504053
-4.511755,14.187757
-4.549758,13.860289
-4.589321,13.522418
-4.630821,13.174924
-4.674636,12.818580
-4.721143,12.454157
-4.770722,12.082438
-4.823747,11.704194
-4.880596,11.320198
-4.941649,10.931228
-5.007281,10.538057
-5.077871,10.141462
-5.153796,9.742217
-5.235434,9.341097
-5.323161,8.938877
-5.417356,8.536331
-5.518396,8.134235
-5.626657,7.733365
-5.742280,7.334682
-5.864444,6.939899
-5.992086,6.550915
-6.124149,6.169631
-6.259572,5.797947
-6.397296,5.437763
-6.536258,5.090978
-6.675402,4.759494
-6.813664,4.445210
-6.949988,4.150025
-7.083972,3.875273
-7.217854,3.620022
-7.354537,3.382770
-7.496921,3.162019
-7.647902,2.956268
-7.810385,2.764017
-7.987266,2.583766
-8.181448,2.414016
-8.395828,2.253265
-8.633309,2.100014
-8.896407,1.953647
-9.186104,1.817079
-9.502998,1.694111
-9.847697,1.588543
-10.220795,1.504174
-10.622890,1.444805
-11.054586,1.414235
-11.516483,1.416265
-12.009179,1.454694
-12.533276,1.533323
-13.087688,1.656217
-13.664602,1.828512
-14.254518,2.055605
-14.847933,2.342897
-15.435351,2.695790
-16.007271,3.119681
-16.554188,3.619971
-17.066610,4.202061
-17.535032,4.871350
-17.949955,5.633238
-18.303431,6.489176
-18.593735,7.424817
-18.820686,8.421859
-18.984118,9.462005
-19.083845,10.526952
-19.119699,11.598401
-19.091503,12.658052
-18.999083,13.687608
-18.842260,14.668762
-18.620865,15.583222
-18.335690,16.417425
-17.991426,17.176796
-17.593725,17.871498
-17.148249,18.511700
-16.660656,19.107563
-16.136604,19.669262
-15.581752,20.206957
-15.001757,20.730820
-14.402278,21.251013
-13.788971,21.777704
-13.167896,22.319710
-12.546685,22.880423
-11.933374,23.461885
-11.335994,24.066137
-10.762578,24.695223
-10.221163,25.351185
-9.719780,26.036060
-9.266462,26.751896
-8.869242,27.500731
-8.536155,28.284607
-8.275233,29.105568
-8.094510,29.965652
-8.002018,30.866898
-8.005793,31.811356
-8.113865,32.801064
-8.334270,33.838062
-8.675039,34.924397
-9.144207,36.062099
-9.749806,37.253223
-10.499872,38.499802
-7.200000,49.000000
-6.601552,48.367821
-6.021049,47.746227
-5.458242,47.135090
-4.912888,46.534298
-4.384743,45.943756
-3.873561,45.363335
-3.379097,44.792923
-2.901108,44.232414
-2.439346,43.681694
-1.993569,43.140656
-1.563531,42.609177
-1.148986,42.087143
-0.749691,41.574463
-0.365401,41.070999
0.004130,40.576656
0.359147,40.091301
0.699893,39.614853
1.026613,39.147179
1.339554,38.688164
1.638959,38.237713
1.925073,37.795685
2.198142,37.362000
2.458409,36.936527
2.706121,36.519157
2.941521,36.109779
3.164855,35.708279
3.376366,35.314545
3.576302,34.928471
3.764905,34.549934
3.942422,34.178825
4.109096,33.815037
4.265173,33.458454
4.410898,33.108959
4.546515,32.766449
4.672268,32.430805
4.788404,32.101913
4.895168,31.779671
4.992802,31.463959
5.081553,31.154659
5.161665,30.851667
5.233384,30.554871
5.296955,30.264156
5.352620,29.979412
5.400628,29.700521
5.441220,29.427378
5.474643,29.159864
5.501142,28.897871
5.520960,28.641285
5.534344,28.389994
5.541537,28.143887
5.542784,27.902845
5.538332,27.666767
5.528424,27.435532
5.513305,27.209030
5.493219,26.987148
5.468413,26.769775
5.439131,26.556803
5.405618,26.348110
5.368118,26.143591
5.326877,25.943132
5.282138,25.746616
5.234147,25.553936
5.183148,25.364979
5.129388,25.179634
5.073111,24.997784
5.014560,24.819317
4.953982,24.644127
4.891621,24.472095
4.827721,24.303112
4.762528,24.137064
4.696287,23.973839
4.629243,23.813326
4.561639,23.655411
4.493722,23.499985
4.425735,23.346930
4.357925,23.196140
4.290534,23.047495
4.223810,22.900890
4.157996,22.756208
4.093336,22.613340
4.030096,22.471954
3.968610,22.330845
3.909234,22.188589
3.852323,22.043768
3.798232,21.894957
3.747316,21.740734
3.699930,21.579674
3.656429,21.410357
3.617168,21.231359
3.582502,21.041264
3.552786,20.838636
3.528374,20.622066
3.509624,20.390127
3.496888,20.141394
3.490521,19.874445
3.490880,19.587860
3.498319,19.280214
3.513192,18.950085
3.535856,18.596052
3.566664,18.216692
3.605568,17.811157
3.650897,17.380911
3.700576,16.927990
3.752530,16.454432
3.804684,15.962272
3.854964,15.453552
3.901293,14.930304
3.941597,14.394570
3.973803,13.848386
3.995832,13.293790
4.005612,12.732817
4.001067,12.167507
3.980123,11.599895
3.940704,11.032024
3.880734,10.465927
3.798141,9.903642
3.690847,9.347207
3.556778,8.798658
3.393860,8.260036
3.200016,7.733374
2.974328,7.220724
2.720489,6.724173
2.443349,6.245821
2.147758,5.787770
1.838568,5.352118
1.520627,4.940967
1.198786,4.556414
0.877894,4.200562
0.562802,3.875510
0.258359,3.583357
-0.031917,3.325238
-0.309842,3.098419
-0.578568,2.899200
-0.841243,2.723882
-1.101018,2.568763
-1.361043,2.430145
-1.624467,2.304328
-1.894441,2.187611
-2.174115,2.076294
-2.466638,1.966677
-2.774736,1.856777
-3.099434,1.751477
-3.441332,1.657375
-3.801030,1.581073
-4.179128,1.529171
-4.576225,1.508267
-4.992922,1.524963
-5.429820,1.585858
-5.887517,1.697552
-6.366614,1.866645
-6.866012,2.098038
-7.377810,2.389832
-7.892410,2.738425
-8.400210,3.140219
-8.891612,3.591613
-9.357016,4.089008
-9.786819,4.628801
-10.171425,5.207397
-10.501231,5.821193
-10.766640,6.466589
-10.960914,7.139909
-11.088787,7.837182
-11.157861,8.554354
-11.175735,9.287376
-11.150004,10.032200
-11.088276,10.784774
-10.998146,11.541047
-10.887215,12.296973
-10.763082,13.048495
-10.633349,13.791573
-10.503672,14.523060
-10.371929,15.243464
-10.234052,15.954200
-10.085977,16.656687
-9.923635,17.352341
-9.742959,18.042578
-9.539885,18.728811
-9.310345,19.412464
-9.050272,20.094950
-8.755597,20.777683
-8.424492,21.463629
-8.064051,22.161901
-7.683609,22.883177
-7.292500,23.638115
-6.900054,24.437384
-6.515609,25.291655
-6.148496,26.211588
-5.808047,27.207851
-5.503597,28.291115
-5.244479,29.472042
-5.040026,30.761307
-4.899572,32.169567
-4.832449,33.707485
-4.847991,35.385742
-4.955533,37.214996
-5.164405,39.205910
-5.483943,41.369160
-5.923479,43.715401
-6.492346,46.255314
-7.199879,48.999557
12.199999,43.000000
11.787838,42.515961
11.391216,42.038784
11.009922,41.568401
10.643738,41.104733
10.292459,40.647724
9.955873,40.197292
9.633762,39.753372
9.325920,39.315884
9.032133,38.884758
8.752190,38.459927
8.485875,38.041317
8.232979,37.628845
7.993293,37.222462
7.766603,36.822079
7.552696,36.42.736959,36.039032
6.576336,35.656242
6.426976,35.279163
6.288680,34.907730
6.161250,34.541878
6.044488,34.181519
5.938199,33.826591
5.842182,33.477036
5.756239,33.132755
5.680175,32.793697
5.613791,32.459785
5.556888,32.130939
5.509270,31.807102
5.470737,31.488194
5.441093,31.174139
5.420140,30.864872
5.407680,30.560320
5.403514,30.260410
5.407446,29.965071
5.419277,29.674229
5.438809,29.387814
5.465846,29.105761
5.500188,28.827988
5.541639,28.554426
5.589999,28.285000
5.645072,28.019648
5.706660,27.758295
5.774565,27.500864
5.848588,27.247290
5.928534,26.997494
6.014202,26.751408
6.105396,26.508963
6.201918,26.270084
6.303570,26.034700
6.410154,25.802742
6.521472,25.574129
6.637328,25.348801
6.757521,25.126678
6.881856,24.907696
7.010134,24.691772
7.142157,24.478844
7.277727,24.268839
7.416648,24.061682
7.558720,23.857304
7.703746,23.655632
7.851529,23.456593
8.001869,23.260117
8.154571,23.066132
8.309435,22.874567
8.466265,22.685349
8.624861,22.498405
8.785027,22.313669
8.946565,22.131062
9.109276,21.950516
9.272963,21.771961
9.437428,21.595320
9.602473,21.420527
9.767902,21.247507
9.933515,21.076191
10.099114,20.906500
10.264503,20.738373
10.429482,20.571732
10.593857,20.406502
10.757425,20.242619
10.919992,20.080009
11.081241,19.918335
11.240373,19.756227
11.396475,19.592052
11.548634,19.424170
11.695930,19.250946
11.837454,19.070751
11.972285,18.881945
12.099513,18.682892
12.218221,18.471960
12.327496,18.247515
12.426416,18.007917
12.514075,17.751537
12.589554,17.476734
12.651937,17.181881
12.700312,16.865335
12.733758,16.525463
12.751367,16.160631
12.752219,15.769206
12.735404,15.349551
12.700003,14.900030
12.645384,14.419893
12.572038,13.911933
12.480743,13.379823
12.372273,12.827235
12.247405,12.257850
12.106910,11.675340
11.951566,11.083377
11.782145,10.485641
11.599426,9.885804
11.404181,9.287542
11.197186,8.694529
10.979216,8.110441
10.751045,7.538953
10.513451,6.983739
10.267205,6.448476
10.013086,5.936837
9.751866,5.452498
9.484321,4.999134
9.211226,4.580419
8.933355,4.200028
8.650256,3.860575
8.356558,3.560423
8.045660,3.296870
7.710963,3.067218
7.345865,2.868765
6.943770,2.698813
6.498074,2.554661
6.002179,2.433609
5.449484,2.332958
4.833391,2.250006
4.152395,2.182555
3.425400,2.130404
2.676401,2.093853
1.929401,2.073201
1.208398,2.068749
0.537392,2.080798
-0.059614,2.109647
-0.558624,2.155595
-0.935637,2.218943
-1.166652,2.299992
-1.236000,2.399256
-1.161347,2.518121
-0.968690,2.658185
-0.684032,2.821049
-0.333371,3.008313
0.057292,3.221576
0.461958,3.462440
0.854627,3.732504
1.209299,4.033366
1.499973,4.366629
1.706815,4.733359
1.834657,5.132488
1.894497,5.562417
1.897336,6.021547
1.854174,6.508276
1.776011,7.021007
1.673846,7.558136
1.558681,8.118068
1.441514,8.699198
1.333345,9.299928
1.242760,9.918209
1.168675,10.550190
1.107590,11.191571
1.056006,11.838055
1.010422,12.485337
0.967339,13.129121
0.923256,13.765104
0.874673,14.388990
0.818091,14.996473
0.750010,15.583261
0.667817,16.146233
0.572458,16.687042
0.465765,17.208517
0.349571,17.713491
0.225711,18.204796
0.096018,18.685272
-0.037676,19.157743
-0.173537,19.625050
-0.309732,20.090021
-0.444426,20.555492
-0.574413,21.025379
-0.690985,21.507931
-0.784059,22.012484
-0.843550,22.548368
-0.859376,23.124918
-0.821453,23.751463
-0.719699,24.437344
-0.544030,25.191887
-0.284362,26.024429
0.069387,26.944304
0.527301,27.960848
1.099464,29.083385
1.795957,30.321253
2.626867,31.683788
3.602274,33.180321
4.732263,34.820187
6.026916,36.612720
7.496317,38.567242
9.150550,40.693104
10.999698,42.999630

30
9630
9630
0
630

630
0
9630
